4908
70
62
66
66
66
62
62
62
60
72
64
60
64
60
64
62
62
62
62
66
64
64
64
62
60
62
62
62
62
70
64
64
60
64
62
60
62
60
74
60
240
60
60
64
62
62
62
64
76
62
64
64
62
60
60
62
62
60
70
60
62
64
66
64
64
62
64
64
68
64
58
62
62
62
62
64
58
62
68
64
64
62
64
70
62
64
64
64
68
64
64
64
64
62
62
62
62
60
68
62
62
62
60
730
66
64
82
70
68
62
64
62
62
62
62
64
64
62
68
64
60
64
62
64
60
62
64
64
60
62
60
60
62
62
60
62
62
68
62
62
64
64
62
62
62
62
62
68
62
60
62
62
64
60
60
62
62
68
62
60
62
62
62
58
64
68
70
80
82
724
240
74
86
72
76
72
72
74
68
68
68
66
64
66
62
64
64
70
62
66
62
64
62
64
64
64
62
68
60
60
66
62
62
62
64
64
60
66
658
128
132
62
70
62
64
62
80
70
64
62
64
84
64
62
62
64
70
64
62
66
64
64
64
66
64
66
72
62
64
62
64
64
62
64
64
64
68
64
62
66
62
66
66
64
62
66
72
68
300
132
62
62
64
62
66
66
70
64
66
66
64
64
64
64
62
66
66
64
64
64
62
64
60
66
62
64
72
62
66
64
64
62
66
60
66
64
70
64
64
64
64
62
60
64
64
124
70
64
68
76
78
66
76
66
90
72
64
62
60
66
66
62
64
68
62
72
62
64
64
74
84
82
82
66
80
76
78
74
68
66
66
68
64
64
64
70
62
66
62
324
64
64
64
62
64
70
64
62
62
62
64
66
70
68
66
70
64
64
66
66
66
60
62
64
62
70
64
64
62
66
60
64
64
66
64
70
66
64
62
64
62
64
62
68
82
64
64
64
64
64
62
64
66
66
76
64
64
62
64
64
64
66
64
64
70
74
70
70
68
70
72
70
68
70
76
70
72
70
70
70
68
70
72
70
78
70
72
70
72
72
72
72
70
72
80
68
72
74
70
70
66
70
72
72
74
72
68
70
70
70
72
72
70
70
78
68
72
72
70
70
68
68
70
86
68
72
70
70
70
70
74
74
72
88
68
70
70
70
70
70
72
70
72
80
74
72
70
68
70
70
78
72
72
76
72
74
72
70
70
70
72
72
72
74
70
70
72
70
70
70
70
70
72
76
72
68
72
76
72
68
70
72
70
76
68
70
66
72
70
68
68
70
70
80
70
72
72
70
74
72
70
74
72
78
70
70
72
70
70
74
74
74
86
78
68
74
72
72
74
70
70
72
78
72
72
72
70
70
70
70
70
68
82
70
72
70
70
72
76
74
70
70
74
72
72
68
70
76
70
70
76
72
76
76
70
72
68
72
72
70
72
68
74
70
76
70
72
70
70
72
66
70
76
68
70
68
70
68
74
72
72
66
76
68
68
72
70
70
70
72
72
72
76
70
72
72
70
72
70
70
70
76
72
70
72
70
70
72
76
70
70
80
72
70
70
72
72
72
70
70
74
78
68
70
76
72
70
72
168
168
168
178
168
170
170
170
170
498
168
172
170
994
170
168
168
168
168
170
172
168
166
176
168
170
170
170
170
170
168
170
150
174
172
170
170
172
168
170
166
168
170
174
170
168
170
170
188
170
168
168
702
176
172
168
170
168
170
168
168
170
182
170
170
168
168
168
168
170
172
170
180
168
168
172
172
170
172
168
168
172
158
170
170
170
170
170
172
168
172
432
176
170
172
890
172
170
170
170
170
170
176
170
168
170
168
166
180
170
170
170
176
168
170
272
78
170
170
170
172
168
178
172
168
170
178
170
168
168
210
170
174
72
614
154
160
368
174
158
172
154
224
158
172
156
308
170
48
174
176
170
174
166
232
264
76
176
182
160
76
192
242
154
284
200
216
212
198
370
318
330
154
952
286
196
170
240
88
78
170
178
180
168
156
170
168
158
154
170
156
76
168
154
208
328
70
170
346
180
170
174
168
166
158
158
170
170
168
170
170
160
162
168
168
156
608
170
156
564
168
172
172
174
170
170
178
168
168
172
172
176
170
170
170
170
170
170
168
170
180
154
170
826
172
168
168
170
170
168
176
170
168
172
188
350
168
168
166
818
174
154
168
170
166
170
1624
170
166
170
162
168
168
170
170
170
170
170
168
170
172
170
170
166
168
172
166
168
168
170
176
164
170
170
170
168
168
172
580
172
176
170
1038
172
170
168
170
170
166
168
172
170
172
168
168
170
170
172
170
74
76
70
70
72
72
70
72
76
72
76
72
70
78
68
76
78
72
72
70
74
70
72
70
70
70
72
72
70
70
76
72
72
72
74
70
70
70
70
72
78
70
70
70
72
76
70
82
76
72
78
72
70
70
70
72
70
70
70
72
76
74
70
72
70
70
70
72
70
70
76
72
68
72
68
72
72
72
70
72
78
72
70
72
72
70
72
70
70
70
78
70
72
68
70
70
68
70
72
78
68
72
74
70
70
74
68
72
70
74
72
66
72
70
74
70
72
70
72
78
70
70
70
74
66
72
68
72
70
74
72
70
70
72
72
70
72
74
70
76
70
70
68
70
72
68
72
70
72
78
68
68
72
72
72
74
68
72
72
76
74
70
72
70
68
72
72
72
70
74
72
72
72
70
72
70
68
68
68
76
72
72
72
72
70
74
68
72
74
70
68
72
72
70
72
70
70
72
76
72
68
70
70
68
66
70
74
66
74
68
68
68
68
68
68
68
68
70
74
66
70
70
70
68
68
70
70
68
76
70
68
68
68
72
70
68
68
68
76
68
70
70
68
66
68
68
68
68
76
68
68
68
